Latitude,Longitude,year,counts,presence,Seedlings,Saplings,Adults,Flowering,Fruiting,Rainfall (mm),Beaufort scale,Temperature (C),altitude
-19.847872,57.787631,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,247.848465
-19.847423,57.78784,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,248.2223511
-19.847924,57.787502,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,241.6610718
-19.847756,57.787559,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,241.4999542
-19.847323,57.787712,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,240.2825317
-19.848377,57.787158,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,226.5360718
-19.847672,57.787374,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,230.282074
-19.847426,57.787449,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,226.9688416
-19.848171,57.786847,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,208.0755615
-19.847334,57.786829,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,194.5299835
-19.848306,57.787062,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,222.3837585
-19.848164,57.787039,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,217.6042175
-19.848273,57.786965,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,216.5904846
-19.847391,57.78694,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,201.9532471
-19.845759,57.786601,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,147.1382446
-19.848007,57.786324,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,180.4494019
-19.848193,57.786057,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,169.2022095
-19.847848,57.786152,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,168.7296906
-19.84695,57.786502,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,169.4604645
-19.846823,57.786479,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,167.302887
-19.846438,57.786576,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,162.7460022
-19.846879,57.786384,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,161.3244324
-19.848101,57.786048,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,168.5985718
-19.849293,57.785894,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,171.1828461
-19.84663,57.786437,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,161.0167236
-19.846857,57.786563,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,171.8323212
-19.848696,57.785574,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,150.5784912
-19.847605,57.785871,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,151.4128723
-19.846993,57.786088,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,150.3370514
-19.846758,57.786197,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,149.8407745
-19.846457,57.78626,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,148.2114105
-19.846665,57.786133,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,145.1358643
-19.846822,57.786057,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,145.4120636
-19.847025,57.786044,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,151.6821747
-19.847214,57.785982,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,150.5519562
-19.847619,57.785769,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,146.761322
-19.848622,57.785172,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,131.1308136
-19.847496,57.785491,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,132.2131958
-19.847163,57.785568,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,129.1741333
-19.847322,57.786063,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,155.710434
-19.847165,57.786146,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,156.3161926
-19.846737,57.786322,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,156.0554199
-19.846682,57.786376,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,158.859375
-19.846582,57.78642,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,160.1343536
-19.847111,57.785863,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,143.7480164
-19.847326,57.78574,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,141.4666138
-19.847407,57.785723,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,139.7668915
-19.846847,57.785881,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,139.3357239
-19.847637,57.785256,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,123.7509995
-19.849014,57.784761,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,114.9429245
-19.845565,57.787961,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,193.1354218
-19.849163,57.783738,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,75.13607025
-19.846268,57.787239,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,191.0426025
-19.845819,57.787146,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,171.7778778
-19.847579,57.787555,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,237.4185181
-19.847587,57.787541,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,237.4185181
-19.848994,57.786974,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,224.4010315
-19.847127,57.786385,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,168.8317413
-19.846714,57.786265,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,152.0930176
-19.847079,57.786101,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,154.5604095
-19.848642,57.786773,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,211.1013947
-19.847664,57.785976,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,155.5049591
-19.846644,57.786182,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,148.1694336
-19.848338,57.785425,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,140.9009705
-19.848158,57.787515,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,245.2438049
-19.846654,57.786528,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,164.1571808
-19.847903,57.78629,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,178.946167
-19.847035,57.786234,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,160.7736664
-19.847041,57.786368,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,166.8204803
-19.846427,57.786572,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,160.961853
-19.846991,57.786063,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,150.3370514
-19.846839,57.786038,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,145.4120636
-19.846729,57.786309,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,156.0554199
-19.850555,57.784701,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,125.9957657
-19.848173,57.787532,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,245.2438049
-19.84755,57.787605,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,241.0913696
-19.847607,57.787616,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,242.455368
-19.847532,57.787536,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,232.6303711
-19.848438,57.786977,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,218.1635437
-19.847743,57.787162,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,218.9267426
-19.847455,57.787489,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,231.3903961
-19.84761,57.78744,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,231.9467163
-19.84826,57.78696,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,216.5904846
-19.84815,57.78704,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,220.859436
-19.848139,57.787015,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,217.6042175
-19.847349,57.786939,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,200.6837616
-19.848139,57.786699,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,200.7153931
-19.850072,57.786334,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,198.3052368
-19.846893,57.786949,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,190.6493225
-19.847356,57.786756,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,191.6540833
-19.847869,57.786276,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,175.4195251
-19.846819,57.786389,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,160.3503418
-19.846843,57.786395,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,161.3244324
-19.84724,57.786292,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,168.4888
-19.848292,57.785956,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,164.0371552
-19.84929,57.785859,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,168.2419128
-19.847951,57.786195,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,172.8837891
-19.847392,57.786393,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,174.1186218
-19.846862,57.786561,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,171.8323212
-19.846402,57.786644,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,164.2492828
-19.845617,57.786179,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,128.2668915
-19.847248,57.786303,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,168.4888
-19.846806,57.786367,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,160.3503418
-19.846385,57.786444,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,154.7183838
-19.846735,57.786143,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,146.9092102
-19.84678,57.786131,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,146.9092102
-19.84695,57.786112,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,151.44104
-19.847296,57.786034,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,151.3040619
-19.848875,57.785543,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,149.3128204
-19.848612,57.78553,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,145.3960571
-19.84857,57.785527,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,145.3960571
-19.847354,57.785936,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,149.9225464
-19.847033,57.786016,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,148.896347
-19.846148,57.786172,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,137.7745514
-19.848304,57.785291,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,131.5491333
-19.847513,57.786123,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,162.6028137
-19.847441,57.786134,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,161.7198486
-19.846896,57.786306,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,158.218689
-19.846849,57.786318,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,158.218689
-19.846747,57.786304,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,156.0554199
-19.846379,57.786379,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,152.0423126
-19.847473,57.785719,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,140.3607788
-19.847041,57.785946,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,145.8352356
-19.846948,57.786015,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,146.014267
-19.846938,57.785908,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,140.6464691
-19.84734,57.785748,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,141.4666138
-19.848299,57.785454,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,140.0055847
-19.848412,57.787501,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,248.6910706
-19.847816,57.787567,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,243.1092682
-19.847626,57.787622,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,242.455368
-19.84737,57.787672,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,241.6025696
-19.847313,57.787678,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,240.2825317
-19.848676,57.787027,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,224.9769745
-19.84862,57.786736,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,211.1013947
-19.848508,57.786792,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,213.0730438
-19.847945,57.787567,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,245.4163055
-19.848199,57.786976,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,215.5788879
-19.848503,57.786911,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,215.9313965
-19.848212,57.786911,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,212.4578705
-19.846773,57.786729,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,179.4282379
-19.84752,57.787541,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,236.1841888
-19.847193,57.787489,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,226.0331879
-19.84728,57.787465,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,224.3023834
-19.846968,57.786889,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,189.5167236
-19.848017,57.786634,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,195.6674042
-19.847689,57.786092,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,162.2388306
-19.846634,57.78657,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,167.1522827
-19.846901,57.786305,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,158.218689
-19.847635,57.785946,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,155.5049591
-19.847666,57.785954,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,155.5049591
-19.848626,57.785341,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,137.3233185
-19.848295,57.785444,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,140.0055847
-19.847304,57.785708,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,137.7302246
-19.846682,57.78608,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,142.937027
-19.848625,57.785235,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,134.353241
-19.84777,57.786321,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,176.9756927
-19.84672,57.786263,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,152.0930176
-19.846868,57.786226,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,155.1556244
-19.847099,57.786076,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,152.5961914
-19.847183,57.785977,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,150.1020966
-19.847278,57.786024,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,151.3040619
-19.847694,57.785792,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,150.8298492
-19.84874,57.785565,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,151.6117249
-19.848308,57.785495,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,142.8813171
-19.847617,57.785744,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,146.761322
-19.847487,57.785803,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,146.3455811
-19.84715,57.785901,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,144.0913696
-19.846891,57.786063,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,147.1098633
-19.84671,57.786041,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,142.937027
-19.848587,57.785102,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,125.1647644
-19.847747,57.78752,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,237.8715057
-19.847291,57.787633,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,234.9889526
-19.849586,57.787042,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,230.8553009
-19.848568,57.787397,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,243.3301239
-19.847834,57.787629,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,246.7143555
-19.847787,57.787631,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,246.7143555
-19.848832,57.786597,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,203.2614136
-19.84883,57.786337,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,189.8295441
-19.847884,57.787635,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,247.848465
-19.847834,57.787706,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,250.2320404
-19.84672,57.786406,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,158.859375
-19.846758,57.78635,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,159.5389252
-19.847034,57.786195,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,157.604187
-19.846019,57.78607,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,130.6951294
-19.846721,57.786274,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,152.0930176
-19.848331,57.78561,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,149.5627747
-19.84692,57.786098,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,151.44104
-19.847304,57.788238,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,267.4787292
-19.848868,57.787757,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,266.2725525
-19.848478,57.787446,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,245.7082214
-19.848386,57.787452,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,245.1502838
-19.848245,57.787474,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,242.2100525
-19.847893,57.787495,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,240.3899841
-19.84758,57.787645,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,241.0913696
-19.847295,57.787672,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,238.9160309
-19.848227,57.786989,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,218.7874756
-19.847333,57.786095,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,155.710434
-19.847113,57.78615,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,155.5798798
-19.84662,57.78637,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,158.0307617
-19.846243,57.786516,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,154.3514557
-19.846836,57.786195,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,150.7573547
-19.847036,57.786158,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,154.5604095
-19.847153,57.786074,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,153.1895294
-19.847283,57.785998,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,151.3040619
-19.846796,57.786369,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,160.3503418
-19.846743,57.786103,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,146.9092102
-19.846846,57.786102,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,149.6224976
-19.847168,57.786008,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,150.1020966
-19.848337,57.785436,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,140.9009705
-19.847354,57.78571,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,138.959549
-19.847178,57.785884,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,144.0913696
-19.846577,57.786121,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,144.3867035
-19.847931,57.788774,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,290.8537598
-19.845681,57.787991,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,199.5975952
-19.847332,57.787859,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,250.5170593
-19.847255,57.787727,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,242.5879517
-19.847616,57.787656,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,242.455368
-19.848425,57.787369,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,241.7328796
-19.847295,57.78764,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,234.9889526
-19.847859,57.787638,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,247.848465
-19.848305,57.786786,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,207.1646576
-19.847851,57.78631,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,178.946167
-19.846734,57.786716,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,176.0545807
-19.84729,57.786047,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,154.625061
-19.847077,57.786146,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,154.5604095
-19.846807,57.786269,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,153.9333038
-19.846361,57.786483,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,155.9373016
-19.846196,57.786478,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,154.3514557
-19.846143,57.786451,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,150.39151
-19.846456,57.786264,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,148.2114105
-19.846723,57.786208,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,149.0404358
-19.84832,57.785342,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,134.3713226
-19.84727,57.785678,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,137.7302246
-19.846136,57.786086,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,131.9493256
-19.846054,57.785763,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,117.9994965
-19.847744,57.784468,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,92.72462463
-19.848234,57.784365,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,94.75955963
-19.847777,57.787411,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,231.6317291
-19.8484,57.787429,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,245.1502838
-19.84822,57.787032,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,218.7874756
-19.848592,57.787,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,223.0337219
-19.84838,57.78743,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,245.1502838
-19.84787,57.787519,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,240.3899841
-19.848273,57.787504,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,246.4811249
-19.848463,57.786801,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,212.4326324
-19.84676,57.786642,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,172.7597046
-19.84675,57.786262,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,152.9037781
-19.846804,57.786204,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,150.7573547
-19.846764,57.786122,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,146.9092102
-19.846921,57.786076,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,148.8657379
-19.848667,57.785614,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,152.5971222
-19.848243,57.786009,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,166.2052155
-19.846435,57.786604,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,165.7550049
-19.846609,57.786163,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,148.1694336
-19.846786,57.786073,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,145.4120636
-19.847165,57.785851,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,144.0913696
-19.847127,57.785918,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,146.6795349
-19.846715,57.78607,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,142.937027
-19.846694,57.78604,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,142.937027
-19.846579,57.786069,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,141.3598633
-19.847248,57.785695,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,136.0708008
-19.848067,57.785547,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,142.7602234
-19.847818,57.785112,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,120.0020599
-19.846275,57.786257,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,142.7511292
-19.846849,57.785884,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,139.3357239
-19.846764,57.785412,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,117.7950745
-19.847742,57.785106,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,118.5959473
-19.84632,57.7892,2004,0,0,0,0,0,0,0,0.826086957,3.086956522,23.08695652,276.1575317
